ID,Start Position X,Start Position Y,Start Position Z,End Position X,End Position Y,End Position Z,Type,Time Spent,Simulation
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,916,86
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,920,79
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,923,27
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,925,90
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,926,91
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,928,82
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,929,57
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,934,8
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,937,0
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,942,49
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,944,98
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,946,25
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,955,32
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,958,87
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,960,30
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,963,34
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,969,42
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,972,64
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,973,27
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,974,67
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,977,45
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,984,84
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,985,12
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,990,24
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,992,13
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,996,98
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,998,17
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,999,75
4,(19.8, 1.5, 40.3),(-39.5, 1.5, -13.6),NonCAV,0,0
5,(23.2, 1.5, -10.2),(-11.4, 1.5, -11.6),CAV,0,0
6,(23.2, 1.5, -10.2),(23.7, 1.5, -39.6),CAV,0,0
7,(19.8, 1.5, 40.3),(-12.8, 1.5, -37.8),CAV,0,0
8,(-11.6, 1.5, 38.9),(-11.3, 1.5, -13.6),CAV,0,0
9,(41.7, 1.5, -39.5),(-15.0, 1.5, -37.9),NonCAV,0,0
